"JournalKey","PreparerKey","Source","Date"
7853,5150,"Source 3","2018-12-05T05:00:00.000Z"
7854,4458,"Source 2","2018-01-09T05:00:00.000Z"
7855,5108,"Source 2","2018-12-17T05:00:00.000Z"
7856,9433,"Source 5","2018-07-25T05:00:00.000Z"
7857,8332,"Source 3","2020-09-08T05:00:00.000Z"
7858,4671,"Source 1","2018-07-10T05:00:00.000Z"
7859,3327,"Source 5","2020-01-14T05:00:00.000Z"
7860,11957,"Source 3","2018-07-07T05:00:00.000Z"
7861,2441,"Source 2","2020-06-25T05:00:00.000Z"
7862,10624,"Source 5","2018-04-06T05:00:00.000Z"
7863,6791,"Source 3","2018-05-22T05:00:00.000Z"
7864,9483,"Source 1","2018-08-25T05:00:00.000Z"
7865,559,"Source 4","2018-04-08T05:00:00.000Z"
7866,2470,"Source 1","2020-12-30T05:00:00.000Z"
7867,6684,"Source 3","2019-07-22T05:00:00.000Z"
7868,111,"Source 2","2020-01-31T05:00:00.000Z"
7869,6713,"Source 5","2020-08-30T05:00:00.000Z"
7870,7210,"Source 1","2019-02-08T05:00:00.000Z"
7871,10600,"Source 5","2019-04-10T05:00:00.000Z"
7872,7525,"Source 1","2019-04-26T05:00:00.000Z"
7873,5970,"Source 4","2019-02-12T05:00:00.000Z"
7874,478,"Source 5","2020-12-17T05:00:00.000Z"
7875,5378,"Source 4","2020-10-16T05:00:00.000Z"
7876,2076,"Source 5","2018-04-15T05:00:00.000Z"
7877,8684,"Source 4","2020-02-05T05:00:00.000Z"
7878,11325,"Source 3","2020-02-18T05:00:00.000Z"
7879,9134,"Source 4","2019-07-24T05:00:00.000Z"
7880,4169,"Source 3","2018-02-28T05:00:00.000Z"
7881,7947,"Source 3","2019-05-15T05:00:00.000Z"
7882,10990,"Source 4","2020-11-11T05:00:00.000Z"
7883,11050,"Source 4","2020-07-22T05:00:00.000Z"
7884,1237,"Source 3","2019-01-26T05:00:00.000Z"
7885,3162,"Source 2","2018-05-17T05:00:00.000Z"
7886,2161,"Source 1","2020-01-07T05:00:00.000Z"
7887,7229,"Source 3","2019-10-08T05:00:00.000Z"
7888,6086,"Source 2","2018-01-10T05:00:00.000Z"
7889,10048,"Source 5","2018-10-19T05:00:00.000Z"
7890,9922,"Source 5","2020-09-03T05:00:00.000Z"
7891,3207,"Source 4","2019-12-10T05:00:00.000Z"
7892,3746,"Source 5","2019-06-05T05:00:00.000Z"
7893,3610,"Source 2","2019-07-10T05:00:00.000Z"
7894,2475,"Source 3","2020-03-15T05:00:00.000Z"
7895,2257,"Source 1","2020-02-17T05:00:00.000Z"
7896,10492,"Source 5","2019-01-30T05:00:00.000Z"
7897,5318,"Source 1","2020-09-10T05:00:00.000Z"
7898,8227,"Source 2","2020-10-29T05:00:00.000Z"
7899,2595,"Source 5","2020-04-12T05:00:00.000Z"
7900,8496,"Source 5","2019-03-10T05:00:00.000Z"
7901,1297,"Source 4","2019-11-04T05:00:00.000Z"
7902,1844,"Source 4","2019-07-24T05:00:00.000Z"
7903,3737,"Source 3","2020-07-11T05:00:00.000Z"
7904,3982,"Source 5","2020-06-29T05:00:00.000Z"
7905,1322,"Source 1","2018-02-12T05:00:00.000Z"
7906,10554,"Source 5","2020-04-18T05:00:00.000Z"
7907,10585,"Source 4","2018-01-11T05:00:00.000Z"
7908,1756,"Source 1","2018-12-06T05:00:00.000Z"
7909,10695,"Source 4","2020-11-29T05:00:00.000Z"
7910,2345,"Source 4","2018-02-18T05:00:00.000Z"
7911,11505,"Source 4","2020-11-30T05:00:00.000Z"
7912,10281,"Source 3","2018-12-09T05:00:00.000Z"
7913,5408,"Source 4","2018-05-05T05:00:00.000Z"
7914,3462,"Source 1","2020-12-27T05:00:00.000Z"
7915,10449,"Source 5","2020-01-18T05:00:00.000Z"
7916,4583,"Source 2","2018-10-30T05:00:00.000Z"
7917,5077,"Source 4","2020-09-08T05:00:00.000Z"
7918,1177,"Source 5","2018-05-13T05:00:00.000Z"
7919,1572,"Source 1","2018-06-28T05:00:00.000Z"
7920,10396,"Source 2","2019-01-19T05:00:00.000Z"
7921,5730,"Source 3","2019-10-07T05:00:00.000Z"
7922,11307,"Source 5","2019-08-18T05:00:00.000Z"
7923,11807,"Source 2","2018-07-20T05:00:00.000Z"
7924,1192,"Source 3","2020-08-04T05:00:00.000Z"
7925,8803,"Source 1","2020-05-31T05:00:00.000Z"
7926,8519,"Source 1","2020-12-13T05:00:00.000Z"
7927,8107,"Source 3","2018-12-06T05:00:00.000Z"
7928,10702,"Source 5","2020-10-15T05:00:00.000Z"
7929,6404,"Source 1","2018-02-28T05:00:00.000Z"
7930,2548,"Source 3","2019-02-06T05:00:00.000Z"
7931,7556,"Source 3","2018-08-14T05:00:00.000Z"
7932,2888,"Source 5","2019-08-30T05:00:00.000Z"
7933,8597,"Source 3","2019-10-27T05:00:00.000Z"
7934,5154,"Source 4","2018-04-21T05:00:00.000Z"
7935,2838,"Source 3","2020-03-05T05:00:00.000Z"
7936,8489,"Source 2","2018-03-16T05:00:00.000Z"
7937,10130,"Source 3","2018-08-02T05:00:00.000Z"
7938,9303,"Source 2","2018-08-17T05:00:00.000Z"
7939,4528,"Source 3","2020-02-19T05:00:00.000Z"
7940,4404,"Source 5","2018-11-04T05:00:00.000Z"
7941,9553,"Source 5","2018-12-24T05:00:00.000Z"
7942,2180,"Source 2","2020-05-21T05:00:00.000Z"
7943,109,"Source 4","2019-10-15T05:00:00.000Z"
7944,10660,"Source 2","2018-10-29T05:00:00.000Z"
7945,6213,"Source 5","2020-02-20T05:00:00.000Z"
7946,1209,"Source 4","2018-12-12T05:00:00.000Z"
7947,1731,"Source 4","2020-06-13T05:00:00.000Z"
7948,8277,"Source 3","2018-07-26T05:00:00.000Z"
7949,9107,"Source 5","2018-11-19T05:00:00.000Z"
7950,3485,"Source 5","2019-04-10T05:00:00.000Z"
7951,1141,"Source 1","2018-03-26T05:00:00.000Z"
7952,4031,"Source 5","2020-06-13T05:00:00.000Z"
7953,6314,"Source 4","2018-05-26T05:00:00.000Z"
7954,2930,"Source 2","2018-02-16T05:00:00.000Z"
7955,4566,"Source 3","2019-06-08T05:00:00.000Z"
7956,7751,"Source 4","2019-02-18T05:00:00.000Z"
7957,9801,"Source 1","2018-09-17T05:00:00.000Z"
7958,3085,"Source 3","2019-11-24T05:00:00.000Z"
7959,8366,"Source 3","2020-10-15T05:00:00.000Z"
7960,6506,"Source 4","2019-03-31T05:00:00.000Z"
7961,7153,"Source 4","2019-10-05T05:00:00.000Z"
7962,2682,"Source 3","2018-01-13T05:00:00.000Z"
7963,11810,"Source 3","2018-05-13T05:00:00.000Z"
7964,9187,"Source 1","2019-08-07T05:00:00.000Z"
7965,7104,"Source 1","2020-06-21T05:00:00.000Z"
7966,11167,"Source 1","2020-04-11T05:00:00.000Z"
7967,3042,"Source 2","2019-09-29T05:00:00.000Z"
7968,6435,"Source 2","2018-05-14T05:00:00.000Z"
7969,9312,"Source 2","2020-04-20T05:00:00.000Z"
7970,3353,"Source 1","2020-05-26T05:00:00.000Z"
7971,10837,"Source 2","2020-08-22T05:00:00.000Z"
7972,11721,"Source 3","2019-04-23T05:00:00.000Z"
7973,8336,"Source 1","2019-12-24T05:00:00.000Z"
7974,7248,"Source 3","2019-03-22T05:00:00.000Z"
7975,4256,"Source 1","2020-09-01T05:00:00.000Z"
7976,7472,"Source 2","2020-07-24T05:00:00.000Z"
7977,11527,"Source 4","2018-12-06T05:00:00.000Z"
7978,7562,"Source 2","2019-03-23T05:00:00.000Z"
7979,6695,"Source 1","2019-03-22T05:00:00.000Z"
7980,5382,"Source 1","2019-05-12T05:00:00.000Z"
7981,5964,"Source 2","2018-01-12T05:00:00.000Z"
7982,6278,"Source 3","2018-12-13T05:00:00.000Z"
7983,495,"Source 1","2020-01-04T05:00:00.000Z"
7984,5715,"Source 4","2019-05-26T05:00:00.000Z"
7985,4440,"Source 4","2020-06-20T05:00:00.000Z"
7986,8855,"Source 3","2020-06-24T05:00:00.000Z"
7987,10998,"Source 4","2018-11-13T05:00:00.000Z"
7988,11325,"Source 1","2019-07-20T05:00:00.000Z"
7989,427,"Source 3","2020-05-17T05:00:00.000Z"
7990,6135,"Source 5","2020-07-29T05:00:00.000Z"
7991,7334,"Source 1","2020-10-04T05:00:00.000Z"
7992,5536,"Source 4","2018-07-26T05:00:00.000Z"
7993,2125,"Source 1","2020-09-14T05:00:00.000Z"
7994,8300,"Source 1","2020-06-09T05:00:00.000Z"
7995,4390,"Source 5","2020-03-09T05:00:00.000Z"
7996,2214,"Source 3","2020-10-19T05:00:00.000Z"
7997,9394,"Source 5","2018-05-20T05:00:00.000Z"
7998,7879,"Source 2","2019-01-19T05:00:00.000Z"
7999,9010,"Source 3","2020-09-27T05:00:00.000Z"
8000,394,"Source 1","2018-06-13T05:00:00.000Z"
8001,1421,"Source 2","2019-05-19T05:00:00.000Z"
8002,6566,"Source 2","2020-01-13T05:00:00.000Z"
8003,3909,"Source 2","2020-08-02T05:00:00.000Z"
8004,11182,"Source 3","2020-03-05T05:00:00.000Z"
8005,9144,"Source 3","2020-05-03T05:00:00.000Z"
8006,2238,"Source 5","2020-07-04T05:00:00.000Z"
8007,1724,"Source 1","2020-04-24T05:00:00.000Z"
8008,2924,"Source 5","2019-08-24T05:00:00.000Z"
8009,10373,"Source 3","2018-03-01T05:00:00.000Z"
8010,10639,"Source 5","2018-02-23T05:00:00.000Z"
8011,1809,"Source 2","2019-06-09T05:00:00.000Z"
8012,9470,"Source 3","2020-05-28T05:00:00.000Z"
8013,2275,"Source 1","2018-12-04T05:00:00.000Z"
8014,2094,"Source 5","2019-11-13T05:00:00.000Z"
8015,10201,"Source 2","2018-11-07T05:00:00.000Z"
8016,885,"Source 4","2019-10-02T05:00:00.000Z"
8017,3992,"Source 3","2018-11-16T05:00:00.000Z"
8018,3675,"Source 3","2020-03-18T05:00:00.000Z"
8019,8260,"Source 4","2019-06-02T05:00:00.000Z"
8020,715,"Source 1","2020-08-17T05:00:00.000Z"
8021,4799,"Source 2","2018-10-09T05:00:00.000Z"
8022,10672,"Source 4","2018-01-18T05:00:00.000Z"
8023,2664,"Source 4","2020-01-02T05:00:00.000Z"
8024,7292,"Source 5","2019-07-30T05:00:00.000Z"
8025,3593,"Source 4","2020-11-29T05:00:00.000Z"
8026,6550,"Source 1","2018-08-01T05:00:00.000Z"
8027,1899,"Source 3","2020-04-07T05:00:00.000Z"
8028,6167,"Source 4","2020-04-08T05:00:00.000Z"
8029,8356,"Source 4","2018-09-27T05:00:00.000Z"
8030,9880,"Source 5","2018-01-12T05:00:00.000Z"
8031,11082,"Source 4","2019-02-07T05:00:00.000Z"
8032,5465,"Source 3","2018-12-26T05:00:00.000Z"
8033,5127,"Source 4","2018-08-29T05:00:00.000Z"
8034,7526,"Source 4","2019-12-19T05:00:00.000Z"
8035,9033,"Source 4","2020-08-09T05:00:00.000Z"
8036,6049,"Source 5","2019-09-21T05:00:00.000Z"
8037,11132,"Source 3","2019-11-22T05:00:00.000Z"
8038,11164,"Source 2","2019-08-05T05:00:00.000Z"
8039,9601,"Source 1","2019-05-09T05:00:00.000Z"
8040,8110,"Source 1","2019-09-18T05:00:00.000Z"
8041,7338,"Source 4","2020-08-25T05:00:00.000Z"
8042,1279,"Source 3","2020-11-09T05:00:00.000Z"
8043,6389,"Source 2","2019-02-02T05:00:00.000Z"
8044,11846,"Source 3","2018-11-20T05:00:00.000Z"
8045,9877,"Source 5","2019-03-08T05:00:00.000Z"
8046,4857,"Source 3","2020-05-17T05:00:00.000Z"
8047,7475,"Source 3","2020-06-05T05:00:00.000Z"
8048,3738,"Source 3","2018-07-10T05:00:00.000Z"
8049,11208,"Source 3","2020-12-02T05:00:00.000Z"
8050,9474,"Source 5","2020-09-09T05:00:00.000Z"
8051,3211,"Source 1","2019-03-31T05:00:00.000Z"
8052,11734,"Source 5","2020-08-19T05:00:00.000Z"
8053,6000,"Source 4","2019-05-01T05:00:00.000Z"
8054,8193,"Source 2","2020-07-10T05:00:00.000Z"
8055,11851,"Source 4","2019-10-13T05:00:00.000Z"
8056,2966,"Source 2","2020-07-29T05:00:00.000Z"
8057,3399,"Source 3","2018-03-04T05:00:00.000Z"
8058,912,"Source 5","2018-08-17T05:00:00.000Z"
8059,7763,"Source 4","2019-06-30T05:00:00.000Z"
8060,2988,"Source 4","2018-02-13T05:00:00.000Z"
8061,482,"Source 2","2019-04-13T05:00:00.000Z"
8062,298,"Source 5","2018-04-29T05:00:00.000Z"
8063,2078,"Source 3","2019-09-29T05:00:00.000Z"
8064,8240,"Source 4","2018-02-15T05:00:00.000Z"
8065,891,"Source 2","2018-06-09T05:00:00.000Z"
8066,10032,"Source 1","2018-05-18T05:00:00.000Z"
8067,1918,"Source 3","2019-12-22T05:00:00.000Z"
8068,190,"Source 1","2019-10-15T05:00:00.000Z"
8069,6759,"Source 5","2020-06-02T05:00:00.000Z"
8070,4311,"Source 2","2020-04-19T05:00:00.000Z"
8071,2367,"Source 4","2019-06-11T05:00:00.000Z"
8072,5390,"Source 1","2019-05-18T05:00:00.000Z"
8073,7215,"Source 4","2019-08-13T05:00:00.000Z"
8074,3545,"Source 4","2020-03-23T05:00:00.000Z"
8075,7566,"Source 5","2020-12-22T05:00:00.000Z"
8076,1359,"Source 1","2018-12-28T05:00:00.000Z"
8077,11890,"Source 5","2019-04-21T05:00:00.000Z"
8078,6279,"Source 4","2019-09-15T05:00:00.000Z"
8079,4273,"Source 1","2019-01-06T05:00:00.000Z"
8080,2480,"Source 5","2019-02-26T05:00:00.000Z"
8081,3536,"Source 3","2019-08-19T05:00:00.000Z"
8082,5893,"Source 2","2019-04-22T05:00:00.000Z"
8083,708,"Source 1","2018-10-08T05:00:00.000Z"
8084,4389,"Source 5","2019-11-29T05:00:00.000Z"
8085,9510,"Source 1","2018-11-21T05:00:00.000Z"
8086,3916,"Source 4","2019-06-09T05:00:00.000Z"
8087,484,"Source 2","2018-04-03T05:00:00.000Z"
8088,2976,"Source 1","2020-09-03T05:00:00.000Z"
8089,11948,"Source 4","2018-03-05T05:00:00.000Z"
8090,9550,"Source 3","2019-08-21T05:00:00.000Z"
8091,2848,"Source 3","2018-02-05T05:00:00.000Z"
8092,6021,"Source 1","2019-08-11T05:00:00.000Z"
8093,6586,"Source 4","2020-05-05T05:00:00.000Z"
8094,2258,"Source 2","2018-09-18T05:00:00.000Z"
8095,7569,"Source 5","2018-04-10T05:00:00.000Z"
8096,11111,"Source 5","2019-03-19T05:00:00.000Z"
8097,8749,"Source 2","2020-01-29T05:00:00.000Z"
8098,8580,"Source 2","2018-04-12T05:00:00.000Z"
8099,2813,"Source 3","2019-01-26T05:00:00.000Z"
8100,1860,"Source 3","2018-06-24T05:00:00.000Z"
8101,9787,"Source 5","2019-12-05T05:00:00.000Z"
8102,10317,"Source 3","2018-11-05T05:00:00.000Z"
8103,2338,"Source 5","2020-10-14T05:00:00.000Z"
8104,9085,"Source 4","2019-12-22T05:00:00.000Z"
8105,1861,"Source 4","2019-09-14T05:00:00.000Z"
8106,3484,"Source 4","2018-04-04T05:00:00.000Z"
8107,2225,"Source 4","2019-01-04T05:00:00.000Z"
8108,6910,"Source 1","2019-01-15T05:00:00.000Z"
8109,6760,"Source 2","2020-03-17T05:00:00.000Z"
8110,11660,"Source 2","2020-08-27T05:00:00.000Z"
8111,3052,"Source 5","2018-12-29T05:00:00.000Z"
8112,11594,"Source 1","2020-09-13T05:00:00.000Z"
8113,972,"Source 5","2020-09-15T05:00:00.000Z"
8114,8867,"Source 4","2020-07-13T05:00:00.000Z"
8115,10759,"Source 2","2020-07-09T05:00:00.000Z"
8116,10793,"Source 1","2019-05-20T05:00:00.000Z"
8117,3964,"Source 3","2018-07-14T05:00:00.000Z"
8118,6484,"Source 1","2019-09-09T05:00:00.000Z"
8119,11154,"Source 2","2018-01-17T05:00:00.000Z"
8120,10280,"Source 2","2018-12-14T05:00:00.000Z"
8121,5694,"Source 5","2019-08-05T05:00:00.000Z"
8122,9335,"Source 2","2019-10-24T05:00:00.000Z"
8123,11570,"Source 4","2020-11-23T05:00:00.000Z"
8124,3838,"Source 3","2018-09-13T05:00:00.000Z"
8125,8540,"Source 2","2020-10-07T05:00:00.000Z"
8126,8954,"Source 4","2020-06-26T05:00:00.000Z"
8127,8148,"Source 2","2019-09-24T05:00:00.000Z"
8128,2548,"Source 4","2019-01-18T05:00:00.000Z"
8129,7086,"Source 4","2020-03-11T05:00:00.000Z"
8130,9616,"Source 5","2018-03-04T05:00:00.000Z"
8131,961,"Source 1","2019-02-23T05:00:00.000Z"
8132,6711,"Source 1","2019-08-28T05:00:00.000Z"
8133,9975,"Source 2","2020-01-29T05:00:00.000Z"
8134,1093,"Source 3","2020-07-25T05:00:00.000Z"
8135,6385,"Source 3","2019-02-17T05:00:00.000Z"
8136,7324,"Source 2","2018-08-04T05:00:00.000Z"
8137,6799,"Source 1","2018-07-17T05:00:00.000Z"
8138,10712,"Source 2","2019-01-10T05:00:00.000Z"
8139,11443,"Source 2","2018-06-19T05:00:00.000Z"
8140,2459,"Source 4","2019-08-28T05:00:00.000Z"
8141,925,"Source 4","2020-03-29T05:00:00.000Z"
8142,1757,"Source 2","2020-07-17T05:00:00.000Z"
8143,1444,"Source 2","2019-11-28T05:00:00.000Z"
8144,4680,"Source 4","2019-02-24T05:00:00.000Z"
8145,8429,"Source 2","2019-06-25T05:00:00.000Z"
8146,2668,"Source 4","2020-03-08T05:00:00.000Z"
8147,5122,"Source 5","2020-10-25T05:00:00.000Z"
8148,7224,"Source 1","2020-05-06T05:00:00.000Z"
8149,6899,"Source 2","2019-01-01T05:00:00.000Z"
8150,9619,"Source 2","2018-10-17T05:00:00.000Z"
8151,2364,"Source 3","2019-12-06T05:00:00.000Z"
8152,7651,"Source 3","2020-04-20T05:00:00.000Z"
8153,10611,"Source 3","2020-11-22T05:00:00.000Z"
8154,1576,"Source 4","2019-12-25T05:00:00.000Z"
8155,6236,"Source 2","2020-11-21T05:00:00.000Z"
8156,9005,"Source 3","2018-03-03T05:00:00.000Z"
8157,8567,"Source 1","2020-09-25T05:00:00.000Z"
8158,3279,"Source 1","2020-05-26T05:00:00.000Z"
8159,10792,"Source 2","2020-02-18T05:00:00.000Z"
8160,5081,"Source 2","2018-01-08T05:00:00.000Z"
8161,3365,"Source 4","2018-10-20T05:00:00.000Z"
8162,6708,"Source 3","2020-07-13T05:00:00.000Z"
8163,3948,"Source 3","2019-11-07T05:00:00.000Z"
8164,8191,"Source 5","2018-12-04T05:00:00.000Z"
8165,10664,"Source 4","2020-11-25T05:00:00.000Z"
8166,4420,"Source 3","2019-12-26T05:00:00.000Z"
8167,5258,"Source 3","2018-04-10T05:00:00.000Z"
8168,8131,"Source 1","2018-08-07T05:00:00.000Z"
8169,3260,"Source 4","2019-01-12T05:00:00.000Z"
8170,123,"Source 4","2020-04-26T05:00:00.000Z"
8171,7449,"Source 1","2018-05-03T05:00:00.000Z"
8172,1130,"Source 5","2018-10-14T05:00:00.000Z"
8173,4460,"Source 3","2018-01-23T05:00:00.000Z"
8174,8130,"Source 3","2020-02-27T05:00:00.000Z"
8175,830,"Source 1","2018-05-28T05:00:00.000Z"
8176,1969,"Source 3","2018-05-15T05:00:00.000Z"
8177,11341,"Source 3","2020-09-19T05:00:00.000Z"
8178,9440,"Source 4","2018-05-17T05:00:00.000Z"
8179,6870,"Source 5","2020-11-30T05:00:00.000Z"
8180,183,"Source 3","2019-11-19T05:00:00.000Z"
8181,490,"Source 4","2020-05-14T05:00:00.000Z"
8182,2943,"Source 3","2020-07-13T05:00:00.000Z"
8183,7194,"Source 4","2018-04-20T05:00:00.000Z"
8184,4511,"Source 3","2020-04-03T05:00:00.000Z"
8185,2806,"Source 1","2019-04-08T05:00:00.000Z"
8186,1258,"Source 5","2018-07-12T05:00:00.000Z"
8187,7574,"Source 4","2018-07-18T05:00:00.000Z"
8188,10156,"Source 2","2020-01-30T05:00:00.000Z"
8189,9594,"Source 1","2020-06-21T05:00:00.000Z"
8190,6784,"Source 1","2018-07-15T05:00:00.000Z"
8191,1805,"Source 3","2019-11-30T05:00:00.000Z"
8192,4354,"Source 5","2018-06-02T05:00:00.000Z"
8193,4208,"Source 2","2019-06-08T05:00:00.000Z"
8194,6112,"Source 5","2019-01-14T05:00:00.000Z"
8195,5505,"Source 4","2018-10-12T05:00:00.000Z"
8196,7535,"Source 1","2020-12-30T05:00:00.000Z"
8197,1151,"Source 1","2020-01-03T05:00:00.000Z"
8198,8040,"Source 4","2018-11-26T05:00:00.000Z"
8199,7864,"Source 3","2020-05-16T05:00:00.000Z"
8200,4243,"Source 1","2019-06-28T05:00:00.000Z"
8201,2118,"Source 5","2018-08-29T05:00:00.000Z"
8202,9986,"Source 2","2018-11-05T05:00:00.000Z"
8203,8838,"Source 1","2020-12-08T05:00:00.000Z"
8204,5295,"Source 2","2019-05-16T05:00:00.000Z"
8205,9907,"Source 5","2019-02-03T05:00:00.000Z"
8206,1119,"Source 3","2019-11-18T05:00:00.000Z"
8207,4908,"Source 4","2020-11-14T05:00:00.000Z"
8208,2490,"Source 5","2018-01-31T05:00:00.000Z"
8209,6835,"Source 1","2020-02-29T05:00:00.000Z"
8210,5988,"Source 3","2018-04-01T05:00:00.000Z"
8211,10110,"Source 4","2019-06-02T05:00:00.000Z"
8212,2540,"Source 2","2019-08-14T05:00:00.000Z"
8213,2884,"Source 1","2018-05-14T05:00:00.000Z"
8214,6632,"Source 2","2018-01-24T05:00:00.000Z"
8215,11000,"Source 2","2018-10-04T05:00:00.000Z"
8216,1692,"Source 1","2020-08-15T05:00:00.000Z"
8217,11611,"Source 3","2018-06-24T05:00:00.000Z"
8218,9159,"Source 5","2018-08-30T05:00:00.000Z"
8219,8112,"Source 4","2019-09-11T05:00:00.000Z"
8220,4765,"Source 1","2019-03-10T05:00:00.000Z"
8221,10449,"Source 2","2019-01-20T05:00:00.000Z"
8222,2913,"Source 3","2018-04-25T05:00:00.000Z"
8223,5564,"Source 5","2020-12-29T05:00:00.000Z"
8224,2469,"Source 1","2020-02-11T05:00:00.000Z"
8225,5065,"Source 2","2020-06-29T05:00:00.000Z"
8226,6351,"Source 3","2019-08-19T05:00:00.000Z"
8227,1567,"Source 5","2020-10-11T05:00:00.000Z"
8228,3097,"Source 5","2018-11-25T05:00:00.000Z"
8229,3718,"Source 1","2018-05-24T05:00:00.000Z"
8230,10894,"Source 1","2019-03-05T05:00:00.000Z"
8231,8891,"Source 1","2019-05-28T05:00:00.000Z"
8232,10805,"Source 5","2018-04-05T05:00:00.000Z"
8233,5960,"Source 4","2019-10-02T05:00:00.000Z"
8234,11500,"Source 4","2020-03-16T05:00:00.000Z"
8235,5905,"Source 4","2019-04-07T05:00:00.000Z"
8236,10997,"Source 3","2018-10-12T05:00:00.000Z"
8237,2200,"Source 2","2018-11-07T05:00:00.000Z"
8238,2844,"Source 5","2020-05-04T05:00:00.000Z"
8239,10026,"Source 1","2018-12-07T05:00:00.000Z"
8240,9870,"Source 5","2020-08-28T05:00:00.000Z"
8241,675,"Source 3","2019-12-03T05:00:00.000Z"
8242,589,"Source 5","2018-03-05T05:00:00.000Z"
8243,491,"Source 5","2020-11-14T05:00:00.000Z"
8244,9106,"Source 3","2018-04-16T05:00:00.000Z"
8245,8865,"Source 4","2020-09-01T05:00:00.000Z"
8246,6945,"Source 1","2018-07-27T05:00:00.000Z"
8247,3827,"Source 3","2020-05-10T05:00:00.000Z"
8248,1245,"Source 1","2018-08-15T05:00:00.000Z"
8249,9782,"Source 5","2020-10-23T05:00:00.000Z"
8250,5579,"Source 3","2019-07-13T05:00:00.000Z"
8251,6488,"Source 5","2020-04-30T05:00:00.000Z"
8252,1409,"Source 5","2018-08-08T05:00:00.000Z"
8253,11351,"Source 3","2019-07-03T05:00:00.000Z"
8254,4727,"Source 1","2020-01-20T05:00:00.000Z"
8255,2647,"Source 2","2019-03-02T05:00:00.000Z"
8256,1593,"Source 3","2018-05-05T05:00:00.000Z"
8257,6169,"Source 5","2020-12-04T05:00:00.000Z"
8258,2569,"Source 4","2020-08-03T05:00:00.000Z"
8259,2417,"Source 2","2020-09-12T05:00:00.000Z"
8260,3200,"Source 3","2020-07-30T05:00:00.000Z"
8261,1005,"Source 3","2020-02-04T05:00:00.000Z"
8262,4422,"Source 4","2019-03-29T05:00:00.000Z"
8263,10873,"Source 4","2020-05-15T05:00:00.000Z"
8264,6240,"Source 2","2019-08-23T05:00:00.000Z"
8265,6254,"Source 4","2020-07-03T05:00:00.000Z"
8266,9105,"Source 5","2019-01-18T05:00:00.000Z"
8267,2760,"Source 3","2020-05-24T05:00:00.000Z"
8268,8943,"Source 2","2019-11-22T05:00:00.000Z"
8269,3655,"Source 3","2020-01-08T05:00:00.000Z"
8270,10494,"Source 5","2018-01-26T05:00:00.000Z"
8271,9447,"Source 5","2020-10-12T05:00:00.000Z"
8272,4701,"Source 3","2020-08-28T05:00:00.000Z"
8273,4593,"Source 3","2018-12-29T05:00:00.000Z"
8274,3436,"Source 2","2018-06-29T05:00:00.000Z"
8275,5156,"Source 3","2019-01-11T05:00:00.000Z"
8276,7554,"Source 5","2018-08-28T05:00:00.000Z"
8277,7977,"Source 2","2020-08-06T05:00:00.000Z"
8278,9956,"Source 5","2020-02-07T05:00:00.000Z"
8279,10449,"Source 2","2019-01-28T05:00:00.000Z"
8280,8958,"Source 3","2018-01-21T05:00:00.000Z"
8281,10895,"Source 1","2020-07-02T05:00:00.000Z"
8282,8392,"Source 3","2019-10-12T05:00:00.000Z"
8283,1752,"Source 2","2018-10-18T05:00:00.000Z"
8284,3461,"Source 4","2018-06-20T05:00:00.000Z"
8285,3449,"Source 2","2020-01-18T05:00:00.000Z"
8286,987,"Source 3","2020-05-11T05:00:00.000Z"
8287,3509,"Source 5","2020-06-09T05:00:00.000Z"
8288,1424,"Source 2","2019-04-30T05:00:00.000Z"
8289,2139,"Source 4","2018-02-08T05:00:00.000Z"
8290,9113,"Source 5","2019-11-12T05:00:00.000Z"
8291,11803,"Source 5","2019-12-20T05:00:00.000Z"
8292,2406,"Source 1","2018-07-12T05:00:00.000Z"
8293,8490,"Source 3","2020-12-26T05:00:00.000Z"
8294,10952,"Source 4","2020-04-30T05:00:00.000Z"
8295,4953,"Source 2","2018-07-12T05:00:00.000Z"
8296,4595,"Source 4","2019-10-16T05:00:00.000Z"
8297,7980,"Source 4","2020-10-04T05:00:00.000Z"
8298,9221,"Source 4","2018-09-06T05:00:00.000Z"
8299,11650,"Source 3","2018-03-26T05:00:00.000Z"
8300,4739,"Source 3","2020-04-16T05:00:00.000Z"
8301,7584,"Source 5","2020-02-29T05:00:00.000Z"
8302,2448,"Source 1","2020-10-13T05:00:00.000Z"
8303,1268,"Source 2","2018-12-16T05:00:00.000Z"
8304,3060,"Source 4","2018-05-20T05:00:00.000Z"
8305,6010,"Source 5","2020-08-28T05:00:00.000Z"
8306,5076,"Source 2","2018-12-18T05:00:00.000Z"
8307,4061,"Source 5","2019-01-15T05:00:00.000Z"
8308,2170,"Source 3","2018-03-16T05:00:00.000Z"
8309,254,"Source 5","2018-12-12T05:00:00.000Z"
8310,10855,"Source 3","2019-02-10T05:00:00.000Z"
8311,10895,"Source 5","2020-04-06T05:00:00.000Z"
8312,3749,"Source 5","2018-10-23T05:00:00.000Z"
8313,7857,"Source 1","2020-12-17T05:00:00.000Z"
8314,2956,"Source 3","2019-08-24T05:00:00.000Z"
8315,4894,"Source 1","2020-07-08T05:00:00.000Z"
8316,1149,"Source 1","2018-08-04T05:00:00.000Z"
8317,2158,"Source 1","2019-08-07T05:00:00.000Z"
8318,8297,"Source 3","2020-09-21T05:00:00.000Z"
