ProjectKey,Name,CustomerKey,Description,Status,StartDate,EndDate
18140,Project name 18140,752,Dry Goods,Presales,2020-11-13T05:00:00.000Z,2021-01-19T05:00:00.000Z
18141,Project name 18141,55,Grooming products,Active,2019-12-20T05:00:00.000Z,2020-05-23T05:00:00.000Z
18142,Project name 18142,1918,Nonalcoholic beverages,Closed,2019-10-22T05:00:00.000Z,2020-02-20T05:00:00.000Z
18143,Project name 18143,1904,Condiments,Active,2020-09-11T05:00:00.000Z,2021-01-28T05:00:00.000Z
18144,Project name 18144,4928,Ground turkey,Presales,2020-11-16T05:00:00.000Z,2020-11-30T05:00:00.000Z
18145,Project name 18145,2464,Candies,Active,2020-01-07T05:00:00.000Z,2020-06-30T05:00:00.000Z
18146,Project name 18146,58,Eggs,Active,2020-07-01T05:00:00.000Z,2020-07-20T05:00:00.000Z
18147,Project name 18147,4464,House-cleaning products,Cancelled,2018-04-09T05:00:00.000Z,2018-06-12T05:00:00.000Z
18148,Project name 18148,3986,Coffee,Presales,2020-10-23T05:00:00.000Z,2020-11-18T05:00:00.000Z
18149,Project name 18149,3362,Dishware,Presales,2020-09-21T05:00:00.000Z,2021-03-30T05:00:00.000Z
18150,Project name 18150,3300,Toys,Presales,2020-12-25T05:00:00.000Z,2020-12-28T05:00:00.000Z
18151,Project name 18151,1116,Coffee,Active,2020-01-16T05:00:00.000Z,2020-06-17T05:00:00.000Z
18152,Project name 18152,3017,House-cleaning products,Cancelled,2018-11-11T05:00:00.000Z,2018-12-31T05:00:00.000Z
18153,Project name 18153,2080,Bread,Active,2020-02-13T05:00:00.000Z,2020-07-02T05:00:00.000Z
18154,Project name 18154,2134,Sauces,Cancelled,2020-12-03T05:00:00.000Z,2021-01-27T05:00:00.000Z
18155,Project name 18155,836,Alcoholic beverages,Active,2020-01-20T05:00:00.000Z,2020-05-21T05:00:00.000Z
18156,Project name 18156,1377,Sweets,Cancelled,2019-11-11T05:00:00.000Z,2019-12-11T05:00:00.000Z
18157,Project name 18157,4215,Grooming products,Active,2019-11-22T05:00:00.000Z,2020-01-07T05:00:00.000Z
18158,Project name 18158,4981,Housewares,Active,2019-10-22T05:00:00.000Z,2020-01-27T05:00:00.000Z
18159,Project name 18159,3458,Nonalcoholic beverages,Closed,2018-09-02T05:00:00.000Z,2018-10-06T05:00:00.000Z
18160,Project name 18160,752,Meat,Presales,2020-06-09T05:00:00.000Z,2020-08-18T05:00:00.000Z
18161,Project name 18161,2462,Sweets,Presales,2020-07-04T05:00:00.000Z,2020-10-20T05:00:00.000Z
18162,Project name 18162,2604,Bread,Active,2020-03-27T05:00:00.000Z,2020-05-08T05:00:00.000Z
18163,Project name 18163,176,Chicken,Active,2020-07-25T05:00:00.000Z,2020-08-03T05:00:00.000Z
18164,Project name 18164,1280,Poultry,Closed,2019-08-20T05:00:00.000Z,2019-11-03T05:00:00.000Z
18165,Project name 18165,3748,Pet foods,Cancelled,2020-08-04T05:00:00.000Z,2020-09-16T05:00:00.000Z
18166,Project name 18166,2623,Sauces,Presales,2020-12-29T05:00:00.000Z,2021-03-13T05:00:00.000Z
18167,Project name 18167,1388,Salmon,Cancelled,2020-03-27T05:00:00.000Z,2020-05-26T05:00:00.000Z
18168,Project name 18168,3344,Poultry,Active,2020-05-09T05:00:00.000Z,2020-10-23T05:00:00.000Z
18169,Project name 18169,2298,Cereals,Closed,2018-10-17T05:00:00.000Z,2019-04-12T05:00:00.000Z
18170,Project name 18170,3418,Bottled waters,Closed,2019-12-31T05:00:00.000Z,2020-07-07T05:00:00.000Z
18171,Project name 18171,3043,Mustard,Cancelled,2018-11-24T05:00:00.000Z,2019-01-23T05:00:00.000Z
18172,Project name 18172,1406,Grooming products,Cancelled,2018-06-12T05:00:00.000Z,2018-08-05T05:00:00.000Z
18173,Project name 18173,4210,Flowers,Closed,2019-02-15T05:00:00.000Z,2019-06-27T05:00:00.000Z
18174,Project name 18174,1607,Flowers,Cancelled,2019-06-03T05:00:00.000Z,2019-09-04T05:00:00.000Z
18175,Project name 18175,3385,Hygiene products,Active,2020-10-21T05:00:00.000Z,2020-12-06T05:00:00.000Z
18176,Project name 18176,4663,Tomato sauce,Active,2020-11-25T05:00:00.000Z,2020-12-14T05:00:00.000Z
18177,Project name 18177,2652,Poultry,Presales,2020-10-22T05:00:00.000Z,2020-11-29T05:00:00.000Z
18178,Project name 18178,462,Cosmetics,Closed,2019-05-23T05:00:00.000Z,2019-11-30T05:00:00.000Z
18179,Project name 18179,3368,Dairy,Presales,2020-08-25T05:00:00.000Z,2020-11-04T05:00:00.000Z
18180,Project name 18180,2663,Decorations,Presales,2020-10-31T05:00:00.000Z,2020-11-04T05:00:00.000Z
18181,Project name 18181,1628,House-cleaning products,Presales,2020-12-06T05:00:00.000Z,2021-05-18T05:00:00.000Z
18182,Project name 18182,200,Cereals,Active,2019-12-13T05:00:00.000Z,2020-05-10T05:00:00.000Z
18183,Project name 18183,4981,Seafood,Active,2020-11-08T05:00:00.000Z,2021-02-15T05:00:00.000Z
18184,Project name 18184,1859,Vegetables,Cancelled,2018-05-30T05:00:00.000Z,2018-09-21T05:00:00.000Z
18185,Project name 18185,1163,Dishware,Active,2020-06-26T05:00:00.000Z,2020-11-04T05:00:00.000Z
18186,Project name 18186,3603,Alcoholic beverages,Closed,2019-11-26T05:00:00.000Z,2020-06-07T05:00:00.000Z
18187,Project name 18187,2160,Paper Goods,Presales,2020-08-28T05:00:00.000Z,2020-11-12T05:00:00.000Z
18188,Project name 18188,3098,Coffee,Presales,2020-11-03T05:00:00.000Z,2021-03-24T05:00:00.000Z
18189,Project name 18189,184,Grooming products,Cancelled,2018-11-03T05:00:00.000Z,2019-05-12T05:00:00.000Z
18190,Project name 18190,3253,Sweets,Closed,2019-07-30T05:00:00.000Z,2019-09-19T05:00:00.000Z
18191,Project name 18191,1194,House-cleaning products,Closed,2018-07-14T05:00:00.000Z,2018-12-17T05:00:00.000Z
18192,Project name 18192,3164,Dry Goods,Active,2020-02-22T05:00:00.000Z,2020-04-08T05:00:00.000Z
18193,Project name 18193,3997,Personal hygiene,Cancelled,2020-10-15T05:00:00.000Z,2021-03-02T05:00:00.000Z
18194,Project name 18194,1361,Paper Goods,Cancelled,2020-07-18T05:00:00.000Z,2020-12-27T05:00:00.000Z
18195,Project name 18195,1379,Salmon,Cancelled,2018-06-28T05:00:00.000Z,2018-07-23T05:00:00.000Z
18196,Project name 18196,3809,Fruits,Cancelled,2020-06-08T05:00:00.000Z,2020-12-31T05:00:00.000Z
18197,Project name 18197,561,Grooming products,Cancelled,2018-11-23T05:00:00.000Z,2019-01-18T05:00:00.000Z
18198,Project name 18198,1871,Flour,Presales,2020-09-29T05:00:00.000Z,2021-01-06T05:00:00.000Z
18199,Project name 18199,3541,Pet foods,Closed,2019-04-06T05:00:00.000Z,2019-04-27T05:00:00.000Z
18200,Project name 18200,2694,Eggs,Active,2020-10-16T05:00:00.000Z,2021-02-21T05:00:00.000Z
18201,Project name 18201,4775,Bottled waters,Closed,2019-12-04T05:00:00.000Z,2020-06-20T05:00:00.000Z
18202,Project name 18202,1816,Candies,Presales,2020-12-03T05:00:00.000Z,2021-03-13T05:00:00.000Z
18203,Project name 18203,4636,Chicken,Active,2020-11-21T05:00:00.000Z,2021-04-07T05:00:00.000Z
18204,Project name 18204,544,Diet foods,Active,2020-12-26T05:00:00.000Z,2021-06-01T05:00:00.000Z
18205,Project name 18205,2899,White rice,Presales,2020-12-06T05:00:00.000Z,2021-03-20T05:00:00.000Z
18206,Project name 18206,2282,Chicken,Active,2020-09-18T05:00:00.000Z,2021-04-04T05:00:00.000Z
18207,Project name 18207,1548,Sauces,Active,2019-12-16T05:00:00.000Z,2020-04-10T05:00:00.000Z
18208,Project name 18208,3642,Fruits,Closed,2018-05-03T05:00:00.000Z,2018-08-25T05:00:00.000Z
18209,Project name 18209,4888,Coffee,Closed,2019-01-14T05:00:00.000Z,2019-07-23T05:00:00.000Z
18210,Project name 18210,1983,Poultry,Cancelled,2020-10-25T05:00:00.000Z,2020-11-18T05:00:00.000Z
18211,Project name 18211,1866,Decorations,Active,2020-08-28T05:00:00.000Z,2021-02-12T05:00:00.000Z
18212,Project name 18212,1325,Alcoholic beverages,Active,2020-11-19T05:00:00.000Z,2021-04-23T05:00:00.000Z
18213,Project name 18213,2348,Poultry,Cancelled,2020-03-19T05:00:00.000Z,2020-10-07T05:00:00.000Z
18214,Project name 18214,1061,Meat,Closed,2019-01-17T05:00:00.000Z,2019-07-04T05:00:00.000Z
18215,Project name 18215,2664,Tomato sauce,Cancelled,2019-08-17T05:00:00.000Z,2020-03-10T05:00:00.000Z
18216,Project name 18216,4927,Cheese,Closed,2019-08-08T05:00:00.000Z,2020-01-25T05:00:00.000Z
18217,Project name 18217,1275,Olive oil,Closed,2018-04-27T05:00:00.000Z,2018-09-10T05:00:00.000Z
18218,Project name 18218,2519,Nonalcoholic beverages,Active,2020-06-18T05:00:00.000Z,2020-08-17T05:00:00.000Z
18219,Project name 18219,4527,Candies,Closed,2019-06-19T05:00:00.000Z,2020-01-03T05:00:00.000Z
18220,Project name 18220,4125,Snack foods,Presales,2020-07-21T05:00:00.000Z,2020-10-29T05:00:00.000Z
18221,Project name 18221,454,Sweets,Cancelled,2020-12-03T05:00:00.000Z,2020-12-31T05:00:00.000Z
18222,Project name 18222,177,Alcoholic beverages,Closed,2018-04-04T05:00:00.000Z,2018-09-07T05:00:00.000Z
18223,Project name 18223,3760,White rice,Active,2020-12-06T05:00:00.000Z,2021-07-11T05:00:00.000Z
18224,Project name 18224,29,Toys,Cancelled,2020-09-27T05:00:00.000Z,2020-10-14T05:00:00.000Z
18225,Project name 18225,4840,Snack foods,Presales,2020-06-17T05:00:00.000Z,2020-08-29T05:00:00.000Z
18226,Project name 18226,1155,Chicken,Presales,2020-06-20T05:00:00.000Z,2020-08-04T05:00:00.000Z
18227,Project name 18227,4120,Condiments,Closed,2019-01-04T05:00:00.000Z,2019-01-13T05:00:00.000Z
18228,Project name 18228,3819,Condiments,Cancelled,2019-01-19T05:00:00.000Z,2019-03-19T05:00:00.000Z
18229,Project name 18229,1570,Vegetables,Presales,2020-10-29T05:00:00.000Z,2021-01-03T05:00:00.000Z
18230,Project name 18230,4683,Meat,Presales,2020-07-08T05:00:00.000Z,2020-07-27T05:00:00.000Z
18231,Project name 18231,395,Brown rice,Presales,2020-11-28T05:00:00.000Z,2020-12-16T05:00:00.000Z
18232,Project name 18232,1441,Dairy,Presales,2020-08-28T05:00:00.000Z,2020-12-11T05:00:00.000Z
18233,Project name 18233,1975,Canned Goods,Cancelled,2018-08-17T05:00:00.000Z,2019-02-14T05:00:00.000Z
18234,Project name 18234,2918,Fish,Closed,2020-03-19T05:00:00.000Z,2020-03-23T05:00:00.000Z
18235,Project name 18235,3117,Coffee,Cancelled,2019-07-12T05:00:00.000Z,2020-01-02T05:00:00.000Z
18236,Project name 18236,2817,Poultry,Cancelled,2019-07-02T05:00:00.000Z,2019-09-02T05:00:00.000Z
18237,Project name 18237,4241,Detergents,Cancelled,2020-10-02T05:00:00.000Z,2021-01-21T05:00:00.000Z
18238,Project name 18238,4693,Personal Care,Closed,2018-05-22T05:00:00.000Z,2018-10-10T05:00:00.000Z
18239,Project name 18239,1101,Chicken,Active,2020-01-18T05:00:00.000Z,2020-08-06T05:00:00.000Z
18240,Project name 18240,673,Hygiene products,Presales,2020-09-02T05:00:00.000Z,2020-10-09T05:00:00.000Z
18241,Project name 18241,1950,Tea,Active,2020-11-21T05:00:00.000Z,2021-05-14T05:00:00.000Z
18242,Project name 18242,1626,Fish,Closed,2019-07-29T05:00:00.000Z,2020-01-12T05:00:00.000Z
18243,Project name 18243,1275,Frozen foods,Presales,2020-11-29T05:00:00.000Z,2021-05-25T05:00:00.000Z
18244,Project name 18244,830,Nonalcoholic beverages,Presales,2020-09-21T05:00:00.000Z,2021-04-23T05:00:00.000Z
18245,Project name 18245,2866,Poultry,Presales,2020-11-01T05:00:00.000Z,2020-12-21T05:00:00.000Z
18246,Project name 18246,1064,Personal hygiene,Active,2019-12-30T05:00:00.000Z,2020-06-29T05:00:00.000Z
18247,Project name 18247,1188,Mustard,Cancelled,2020-12-07T05:00:00.000Z,2021-02-24T05:00:00.000Z
18248,Project name 18248,2235,Grooming products,Presales,2020-09-09T05:00:00.000Z,2020-09-14T05:00:00.000Z
18249,Project name 18249,3983,Meat,Presales,2020-09-11T05:00:00.000Z,2020-10-05T05:00:00.000Z
18250,Project name 18250,2766,Paper Goods,Closed,2020-02-29T05:00:00.000Z,2020-07-09T05:00:00.000Z
18251,Project name 18251,297,Mustard,Cancelled,2019-05-09T05:00:00.000Z,2019-05-17T05:00:00.000Z
18252,Project name 18252,3311,Poultry,Closed,2019-08-12T05:00:00.000Z,2019-10-19T05:00:00.000Z
18253,Project name 18253,4247,Coffee,Closed,2018-04-18T05:00:00.000Z,2018-04-22T05:00:00.000Z
18254,Project name 18254,333,Alcoholic beverages,Cancelled,2019-12-20T05:00:00.000Z,2020-02-15T05:00:00.000Z
18255,Project name 18255,3579,Dishware,Presales,2020-07-31T05:00:00.000Z,2021-02-12T05:00:00.000Z
18256,Project name 18256,3376,Toys,Closed,2018-11-15T05:00:00.000Z,2018-11-21T05:00:00.000Z
18257,Project name 18257,1498,Flour,Closed,2019-01-23T05:00:00.000Z,2019-08-03T05:00:00.000Z
18258,Project name 18258,1334,Paper Goods,Closed,2018-10-21T05:00:00.000Z,2019-03-27T05:00:00.000Z
18259,Project name 18259,592,Housewares,Closed,2018-06-16T05:00:00.000Z,2018-11-21T05:00:00.000Z
18260,Project name 18260,4693,Eggs,Presales,2020-08-08T05:00:00.000Z,2021-01-19T05:00:00.000Z
18261,Project name 18261,2686,Tea,Active,2020-07-13T05:00:00.000Z,2020-09-05T05:00:00.000Z
18262,Project name 18262,4768,Bread,Cancelled,2020-07-01T05:00:00.000Z,2020-08-04T05:00:00.000Z
18263,Project name 18263,148,Flowers,Cancelled,2019-10-08T05:00:00.000Z,2020-04-08T05:00:00.000Z
18264,Project name 18264,1363,Diet foods,Presales,2020-08-02T05:00:00.000Z,2021-01-07T05:00:00.000Z
18265,Project name 18265,1540,Bottled waters,Active,2019-11-13T05:00:00.000Z,2020-01-28T05:00:00.000Z
18266,Project name 18266,3449,Poultry,Closed,2020-01-07T05:00:00.000Z,2020-06-24T05:00:00.000Z
18267,Project name 18267,1761,Dairy,Active,2020-09-29T05:00:00.000Z,2021-01-28T05:00:00.000Z
18268,Project name 18268,2475,House-cleaning products,Closed,2019-06-14T05:00:00.000Z,2020-01-11T05:00:00.000Z
18269,Project name 18269,1934,Brown rice,Closed,2018-11-12T05:00:00.000Z,2019-05-10T05:00:00.000Z
18270,Project name 18270,816,Meat,Presales,2020-11-11T05:00:00.000Z,2021-04-21T05:00:00.000Z
18271,Project name 18271,294,Diet foods,Cancelled,2020-05-20T05:00:00.000Z,2020-11-16T05:00:00.000Z
18272,Project name 18272,2104,Fruits,Active,2020-02-13T05:00:00.000Z,2020-06-29T05:00:00.000Z
18273,Project name 18273,4188,Medicines,Active,2020-08-27T05:00:00.000Z,2020-10-04T05:00:00.000Z
18274,Project name 18274,3309,Poultry,Presales,2020-06-01T05:00:00.000Z,2020-08-26T05:00:00.000Z
18275,Project name 18275,4951,House-cleaning products,Active,2019-12-10T05:00:00.000Z,2020-02-22T05:00:00.000Z
18276,Project name 18276,4459,Cosmetics,Cancelled,2018-07-06T05:00:00.000Z,2018-07-23T05:00:00.000Z
18277,Project name 18277,500,Alcoholic beverages,Closed,2018-02-01T05:00:00.000Z,2018-02-19T05:00:00.000Z
18278,Project name 18278,1949,Baby food,Closed,2020-01-19T05:00:00.000Z,2020-03-25T05:00:00.000Z
18279,Project name 18279,2828,Medicines,Closed,2020-02-09T05:00:00.000Z,2020-02-27T05:00:00.000Z
18280,Project name 18280,1877,Paper Goods,Presales,2020-11-05T05:00:00.000Z,2021-01-11T05:00:00.000Z
18281,Project name 18281,1803,Bread,Cancelled,2019-02-15T05:00:00.000Z,2019-03-04T05:00:00.000Z
18282,Project name 18282,720,Candies,Cancelled,2020-02-08T05:00:00.000Z,2020-05-02T05:00:00.000Z
18283,Project name 18283,2124,Pet foods,Cancelled,2019-01-26T05:00:00.000Z,2019-02-22T05:00:00.000Z
18284,Project name 18284,2517,Fish,Presales,2020-10-25T05:00:00.000Z,2021-03-17T05:00:00.000Z
18285,Project name 18285,347,Mustard,Cancelled,2018-05-30T05:00:00.000Z,2018-06-24T05:00:00.000Z
18286,Project name 18286,4262,Toys,Cancelled,2020-04-01T05:00:00.000Z,2020-05-31T05:00:00.000Z
18287,Project name 18287,1669,Paper Goods,Presales,2020-12-18T05:00:00.000Z,2021-04-22T05:00:00.000Z
18288,Project name 18288,4864,Sauces,Cancelled,2019-03-08T05:00:00.000Z,2019-03-09T05:00:00.000Z
18289,Project name 18289,3273,Coffee,Closed,2020-05-06T05:00:00.000Z,2020-11-24T05:00:00.000Z
18290,Project name 18290,646,Decorations,Closed,2018-04-04T05:00:00.000Z,2018-04-15T05:00:00.000Z
18291,Project name 18291,447,Dairy,Closed,2018-10-09T05:00:00.000Z,2019-04-28T05:00:00.000Z
18292,Project name 18292,1389,Seafood,Presales,2020-11-06T05:00:00.000Z,2020-11-30T05:00:00.000Z
18293,Project name 18293,1994,Baby food,Closed,2018-06-23T05:00:00.000Z,2019-01-22T05:00:00.000Z
18294,Project name 18294,732,Flour,Presales,2020-10-17T05:00:00.000Z,2021-03-01T05:00:00.000Z
18295,Project name 18295,2763,Sauces,Closed,2019-05-30T05:00:00.000Z,2019-08-27T05:00:00.000Z
18296,Project name 18296,458,Flowers,Active,2020-01-23T05:00:00.000Z,2020-04-21T05:00:00.000Z
18297,Project name 18297,4261,Snack foods,Cancelled,2018-12-20T05:00:00.000Z,2019-05-19T05:00:00.000Z
18298,Project name 18298,3541,Brown rice,Cancelled,2020-12-15T05:00:00.000Z,2021-03-09T05:00:00.000Z
18299,Project name 18299,1377,Poultry,Cancelled,2018-12-21T05:00:00.000Z,2019-02-01T05:00:00.000Z
18300,Project name 18300,2581,Canned Goods,Closed,2020-02-26T05:00:00.000Z,2020-04-14T05:00:00.000Z
18301,Project name 18301,1930,Baby-care,Closed,2019-05-19T05:00:00.000Z,2019-10-24T05:00:00.000Z
18302,Project name 18302,3087,Personal hygiene,Active,2020-01-04T05:00:00.000Z,2020-05-25T05:00:00.000Z
18303,Project name 18303,273,Housewares,Closed,2018-08-15T05:00:00.000Z,2019-02-04T05:00:00.000Z
18304,Project name 18304,3443,Frozen foods,Cancelled,2019-07-18T05:00:00.000Z,2020-02-05T05:00:00.000Z
18305,Project name 18305,3711,Canned Goods,Presales,2020-09-22T05:00:00.000Z,2020-12-04T05:00:00.000Z
18306,Project name 18306,145,Cheese,Active,2020-07-30T05:00:00.000Z,2020-10-07T05:00:00.000Z
18307,Project name 18307,2880,White rice,Closed,2019-04-23T05:00:00.000Z,2019-05-27T05:00:00.000Z
18308,Project name 18308,557,Baby-care,Presales,2020-06-17T05:00:00.000Z,2020-09-10T05:00:00.000Z
18309,Project name 18309,1782,Candies,Cancelled,2020-12-24T05:00:00.000Z,2021-07-28T05:00:00.000Z
18310,Project name 18310,648,Snack foods,Cancelled,2019-05-20T05:00:00.000Z,2019-11-26T05:00:00.000Z
18311,Project name 18311,1409,Decorations,Closed,2020-01-02T05:00:00.000Z,2020-07-10T05:00:00.000Z
18312,Project name 18312,2035,Salmon,Closed,2019-01-26T05:00:00.000Z,2019-02-02T05:00:00.000Z
18313,Project name 18313,3091,Hygiene products,Active,2020-09-24T05:00:00.000Z,2021-02-10T05:00:00.000Z
18314,Project name 18314,166,Grooming products,Active,2020-02-05T05:00:00.000Z,2020-02-23T05:00:00.000Z
18315,Project name 18315,2938,Seafood,Presales,2020-12-22T05:00:00.000Z,2020-12-24T05:00:00.000Z
18316,Project name 18316,616,Tomato sauce,Active,2020-05-28T05:00:00.000Z,2020-10-05T05:00:00.000Z
18317,Project name 18317,416,Eggs,Cancelled,2019-02-15T05:00:00.000Z,2019-08-19T05:00:00.000Z
18318,Project name 18318,1282,Medicines,Active,2020-10-30T05:00:00.000Z,2021-04-03T05:00:00.000Z
18319,Project name 18319,616,Seafood,Active,2020-01-06T05:00:00.000Z,2020-01-22T05:00:00.000Z
18320,Project name 18320,2175,Alcoholic beverages,Active,2019-12-10T05:00:00.000Z,2020-05-16T05:00:00.000Z
18321,Project name 18321,2321,Cosmetics,Presales,2020-07-26T05:00:00.000Z,2021-02-11T05:00:00.000Z
18322,Project name 18322,2509,Medicines,Closed,2020-04-07T05:00:00.000Z,2020-07-11T05:00:00.000Z
18323,Project name 18323,1013,Vegetables,Presales,2020-07-15T05:00:00.000Z,2021-01-04T05:00:00.000Z
18324,Project name 18324,1850,Housewares,Cancelled,2018-10-10T05:00:00.000Z,2019-04-10T05:00:00.000Z
18325,Project name 18325,1936,Candies,Active,2020-01-14T05:00:00.000Z,2020-08-10T05:00:00.000Z
18326,Project name 18326,2448,Mustard,Cancelled,2020-06-28T05:00:00.000Z,2020-07-16T05:00:00.000Z
18327,Project name 18327,689,Poultry,Cancelled,2018-02-08T05:00:00.000Z,2018-06-09T05:00:00.000Z
18328,Project name 18328,1632,Salmon,Cancelled,2018-10-12T05:00:00.000Z,2019-04-13T05:00:00.000Z
18329,Project name 18329,1523,Decorations,Closed,2019-07-09T05:00:00.000Z,2019-09-25T05:00:00.000Z
18330,Project name 18330,1036,Salmon,Presales,2020-10-09T05:00:00.000Z,2021-05-05T05:00:00.000Z
18331,Project name 18331,3058,Alcoholic beverages,Active,2020-07-25T05:00:00.000Z,2020-09-29T05:00:00.000Z
18332,Project name 18332,2904,Olive oil,Active,2020-04-10T05:00:00.000Z,2020-10-12T05:00:00.000Z
18333,Project name 18333,3028,Grooming products,Presales,2020-09-29T05:00:00.000Z,2020-10-06T05:00:00.000Z
18334,Project name 18334,4485,Medicines,Presales,2020-06-03T05:00:00.000Z,2020-08-22T05:00:00.000Z
18335,Project name 18335,4639,Coffee,Active,2020-01-18T05:00:00.000Z,2020-06-10T05:00:00.000Z
18336,Project name 18336,468,Salmon,Cancelled,2019-03-17T05:00:00.000Z,2019-04-10T05:00:00.000Z
18337,Project name 18337,4084,Canned Goods,Presales,2020-09-30T05:00:00.000Z,2021-03-28T05:00:00.000Z
18338,Project name 18338,26,Pet foods,Active,2020-07-20T05:00:00.000Z,2020-07-28T05:00:00.000Z
18339,Project name 18339,1276,Personal hygiene,Active,2020-05-20T05:00:00.000Z,2020-10-29T05:00:00.000Z
18340,Project name 18340,959,Fruits,Presales,2020-08-16T05:00:00.000Z,2020-10-14T05:00:00.000Z
18341,Project name 18341,4794,Mustard,Cancelled,2018-11-13T05:00:00.000Z,2019-05-22T05:00:00.000Z
18342,Project name 18342,3620,Personal Care,Cancelled,2018-07-09T05:00:00.000Z,2018-09-25T05:00:00.000Z
18343,Project name 18343,3334,Condiments,Cancelled,2018-05-10T05:00:00.000Z,2018-11-17T05:00:00.000Z
18344,Project name 18344,4435,Vegetables,Cancelled,2018-10-25T05:00:00.000Z,2019-02-18T05:00:00.000Z
18345,Project name 18345,790,Canned Goods,Presales,2020-09-06T05:00:00.000Z,2020-11-04T05:00:00.000Z
18346,Project name 18346,4618,Tea,Cancelled,2019-03-03T05:00:00.000Z,2019-03-27T05:00:00.000Z
18347,Project name 18347,912,Snack foods,Active,2020-03-18T05:00:00.000Z,2020-10-15T05:00:00.000Z
18348,Project name 18348,4831,Poultry,Cancelled,2019-08-10T05:00:00.000Z,2019-12-30T05:00:00.000Z
18349,Project name 18349,1859,Tea,Presales,2020-06-16T05:00:00.000Z,2020-07-13T05:00:00.000Z
18350,Project name 18350,3493,Medicines,Presales,2020-10-16T05:00:00.000Z,2020-10-24T05:00:00.000Z
